question,taxa_acerto,num_submissoes,taxa_aceitacao,num_testes,num_consultas,num_erros,num_erros_lgcs,num_errors_stx,num_eventos,num_eventos_del,tempo_implementacao,num_std_sem_submissao,qtd_alteracoes_codigo
1094,0.8157894736842105,4.7631578947368425,0.1712707182320442,18.973684210526315,23.736842105263158,3.9473684210526314,3.263157894736842,0.6842105263157895,773.8157894736842,117.13157894736842,142.90251612903216,27.0,508.60526315789474
1095,0.8888888888888888,8.166666666666666,0.10884353741496598,15.5,23.666666666666668,7.277777777777778,6.194444444444445,1.0833333333333333,767.0277777777778,98.47222222222223,313.7042499999999,28.0,570.0
1096,0.6923076923076923,9.461538461538462,0.07317073170731707,23.153846153846153,32.61538461538461,8.76923076923077,7.384615384615385,1.3846153846153846,1036.1025641025642,132.74358974358975,225.92829629629648,38.0,724.6153846153846
1097,0.8695652173913043,5.608695652173913,0.15503875968992248,13.195652173913043,18.804347826086957,4.739130434782608,4.086956521739131,0.6521739130434783,656.6304347826087,84.1086956521739,352.85779999999966,27.0,348.1521739130435
1098,0.8604651162790697,5.837209302325581,0.14741035856573706,15.093023255813954,20.930232558139537,4.976744186046512,4.255813953488372,0.7209302325581395,528.4883720930233,67.5813953488372,85.11427027027025,41.0,354.51162790697674
1109,0.5806451612903226,5.967741935483871,0.0972972972972973,21.580645161290324,27.548387096774192,5.387096774193548,4.354838709677419,1.032258064516129,1412.225806451613,162.48387096774192,93.12749999999987,18.0,1355.483870967742
1111,0.6363636363636364,7.0,0.09090909090909091,21.696969696969695,28.696969696969695,6.363636363636363,4.121212121212121,2.242424242424242,1338.878787878788,165.5151515151515,298.01738095238034,28.0,1579.4545454545455
1113,0.75,5.142857142857143,0.14583333333333334,17.821428571428573,22.964285714285715,4.392857142857143,3.857142857142857,0.5357142857142857,1605.2142857142858,167.35714285714286,533.1489047619046,11.0,1706.4285714285713
1114,0.6086956521739131,10.043478260869565,0.06060606060606061,18.956521739130434,29.0,9.434782608695652,8.0,1.434782608695652,1462.2173913043478,195.0,254.76278571428603,29.0,1410.5217391304348
1115,0.8235294117647058,11.205882352941176,0.07349081364829396,25.735294117647058,36.94117647058823,10.382352941176471,8.147058823529411,2.235294117647059,1215.4705882352941,134.6764705882353,411.91503571428467,14.0,1523.0882352941176
1117,0.47058823529411764,7.470588235294118,0.06299212598425197,22.764705882352942,30.235294117647058,7.0,5.411764705882353,1.588235294117647,1867.7058823529412,213.7058823529412,0.0,13.0,2953.529411764706
1119,0.86,5.02,0.17131474103585656,8.54,13.56,4.16,3.24,0.92,806.6,89.0,75.51206976744186,11.0,575.86
1120,0.9130434782608695,4.043478260869565,0.22580645161290322,9.043478260869565,13.08695652173913,3.130434782608696,2.739130434782609,0.391304347826087,608.8695652173913,76.34782608695652,81.98504761904763,5.0,399.1304347826087
1122,0.9473684210526315,3.4210526315789473,0.27692307692307694,13.421052631578947,16.842105263157894,2.473684210526316,2.0526315789473686,0.42105263157894735,1268.657894736842,177.6315789473684,199.3813888888884,15.0,796.1315789473684
1125,1.0,5.818181818181818,0.171875,10.863636363636363,16.681818181818183,4.818181818181818,3.090909090909091,1.7272727272727273,787.2272727272727,115.18181818181819,123.12413636363631,11.0,483.1363636363636
1126,0.9,3.066666666666667,0.29347826086956524,11.8,14.866666666666667,2.1666666666666665,1.5,0.6666666666666666,622.0333333333333,84.86666666666666,130.55692592592587,10.0,530.6
1127,0.9705882352941176,2.823529411764706,0.34375,6.529411764705882,9.352941176470589,1.8529411764705883,1.5294117647058822,0.3235294117647059,748.6470588235294,104.5,91.24160606060545,16.0,413.11764705882354
1146,0.9310344827586207,2.4482758620689653,0.38028169014084506,7.172413793103448,9.620689655172415,1.5172413793103448,1.2413793103448276,0.27586206896551724,721.5862068965517,100.10344827586206,91.79107407407403,20.0,380.3448275862069
1147,0.896551724137931,3.6206896551724137,0.24761904761904763,9.03448275862069,12.655172413793103,2.7241379310344827,2.310344827586207,0.41379310344827586,738.5172413793103,89.96551724137932,238.92311538461496,16.0,589.6551724137931
1148,0.9230769230769231,3.0256410256410255,0.3050847457627119,9.58974358974359,12.615384615384615,2.1025641025641026,1.6666666666666667,0.4358974358974359,913.1794871794872,104.33333333333333,144.99661111111092,15.0,737.8974358974359
1149,0.9642857142857143,3.2142857142857144,0.3,8.892857142857142,12.107142857142858,2.25,2.0,0.25,866.9285714285714,109.07142857142857,121.89859259259255,13.0,543.8571428571429
1285,0.9117647058823529,2.823529411764706,0.3229166666666667,11.411764705882353,14.235294117647058,1.911764705882353,1.3529411764705883,0.5588235294117647,857.7941176470588,116.29411764705883,571.8828709677409,8.0,517.1470588235294
1286,0.896551724137931,5.068965517241379,0.17687074829931973,19.482758620689655,24.551724137931036,4.172413793103448,2.8620689655172415,1.3103448275862069,1048.9310344827586,120.06896551724138,810.0123461538454,5.0,993.3448275862069
1287,0.96,3.36,0.2857142857142857,9.64,13.0,2.4,1.88,0.52,826.92,89.56,971.6245833333327,3.0,451.72
1288,0.8235294117647058,2.8823529411764706,0.2857142857142857,11.411764705882353,14.294117647058824,2.0588235294117645,1.588235294117647,0.47058823529411764,1021.0588235294117,110.88235294117646,1073.6031428571425,4.0,606.2941176470588
1289,0.9310344827586207,3.586206896551724,0.25961538461538464,10.655172413793103,14.241379310344827,2.6551724137931036,1.1379310344827587,1.5172413793103448,1051.1724137931035,108.10344827586206,1114.0688888888885,4.0,725.7241379310345
1290,0.7837837837837838,4.513513513513513,0.17365269461077845,20.45945945945946,24.972972972972972,3.72972972972973,2.8378378378378377,0.8918918918918919,1393.6486486486488,173.59459459459458,723.7064137931023,35.0,968.8108108108108
1291,0.9,5.033333333333333,0.17880794701986755,14.2,19.233333333333334,4.133333333333334,2.933333333333333,1.2,1060.1,119.03333333333333,873.4428518518513,16.0,540.5666666666667
1292,0.918918918918919,3.1621621621621623,0.2905982905982906,13.243243243243244,16.405405405405407,2.2432432432432434,1.4864864864864864,0.7567567567567568,941.8378378378378,112.02702702702703,700.8792352941177,12.0,610.5405405405405
1293,0.8666666666666667,3.2666666666666666,0.2653061224489796,14.866666666666667,18.133333333333333,2.4,1.4333333333333333,0.9666666666666667,958.3,100.93333333333334,937.5571538461531,8.0,733.0
1294,0.8888888888888888,3.962962962962963,0.22429906542056074,12.592592592592593,16.555555555555557,3.074074074074074,1.5555555555555556,1.5185185185185186,1041.5555555555557,121.51851851851852,1044.8644166666652,16.0,647.2222222222222
1296,0.7435897435897436,4.743589743589744,0.15675675675675677,10.0,14.743589743589743,4.0,2.2564102564102564,1.7435897435897436,834.0769230769231,102.1025641025641,779.4746896551719,14.0,444.9230769230769
1297,0.8,2.25,0.35555555555555557,8.15,10.4,1.45,1.05,0.4,824.95,88.0,651.8065625,8.0,364.2
1298,0.8,4.0,0.2,10.1,14.1,3.2,1.75,1.45,748.4,82.6,711.7461249999996,3.0,389.7
1349,0.6111111111111112,5.555555555555555,0.11,26.166666666666668,31.72222222222222,4.944444444444445,3.7777777777777777,1.1666666666666667,985.7777777777778,96.33333333333333,350.553363636362,5.0,605.8888888888889
1350,0.8125,3.8125,0.21311475409836064,10.0625,13.875,3.0,1.625,1.375,644.5625,48.125,149.51038461538445,9.0,343.6875
1354,0.7,3.5,0.2,15.05,18.55,2.8,1.3,1.5,621.25,65.95,141.64128571428574,5.0,336.0
1356,0.8333333333333334,10.722222222222221,0.07772020725388601,13.555555555555555,24.27777777777778,9.88888888888889,1.8333333333333333,8.055555555555555,1335.888888888889,121.16666666666667,216.93279999999916,4.0,419.05555555555554
1361,0.6956521739130435,3.6739130434782608,0.1893491124260355,18.08695652173913,21.76086956521739,2.9782608695652173,0.8260869565217391,2.152173913043478,1049.7173913043478,123.06521739130434,815.0759374999996,5.0,805.695652173913
1362,0.9,2.075,0.43373493975903615,8.45,10.525,1.175,0.475,0.7,477.85,54.55,463.39130555555545,11.0,241.125
1363,0.8863636363636364,2.909090909090909,0.3046875,11.840909090909092,14.75,2.022727272727273,1.2727272727272727,0.75,676.3636363636364,75.25,642.4734102564098,10.0,357.6363636363636
1364,0.8518518518518519,4.018518518518518,0.2119815668202765,14.38888888888889,18.40740740740741,3.1666666666666665,0.7407407407407407,2.425925925925926,879.4629629629629,72.31481481481481,274.09639130434755,22.0,425.94444444444446
1365,0.7894736842105263,3.491228070175439,0.22613065326633167,12.824561403508772,16.31578947368421,2.7017543859649122,1.280701754385965,1.4210526315789473,1021.3684210526316,79.36842105263158,375.1191777777764,12.0,330.36842105263156
1366,0.8653846153846154,3.9615384615384617,0.21844660194174756,16.115384615384617,20.076923076923077,3.0961538461538463,1.4038461538461537,1.6923076923076923,1069.3846153846155,92.36538461538461,448.3088000000005,14.0,485.4807692307692
1367,0.5813953488372093,4.395348837209302,0.13227513227513227,18.53488372093023,22.930232558139537,3.813953488372093,2.697674418604651,1.1162790697674418,1137.9302325581396,167.97674418604652,918.1635599999988,7.0,787.4418604651163
1368,0.48148148148148145,3.6296296296296298,0.1326530612244898,15.37037037037037,19.0,3.1481481481481484,1.5185185185185186,1.6296296296296295,938.5555555555555,135.44444444444446,837.0306153846149,4.0,510.6296296296296
1369,0.6842105263157895,4.315789473684211,0.15853658536585366,17.86842105263158,22.18421052631579,3.6315789473684212,0.8421052631578947,2.789473684210526,1108.6052631578948,159.42105263157896,903.7241538461537,14.0,730.3684210526316
1370,0.868421052631579,1.8421052631578947,0.4714285714285714,6.7631578947368425,8.605263157894736,0.9736842105263158,0.42105263157894735,0.5526315789473685,562.421052631579,57.973684210526315,566.3936969696966,13.0,262.60526315789474
1371,0.7380952380952381,2.9761904761904763,0.248,15.095238095238095,18.071428571428573,2.238095238095238,0.7619047619047619,1.4761904761904763,903.1904761904761,136.71428571428572,644.3098387096767,8.0,523.0714285714286
1372,0.7419354838709677,2.6451612903225805,0.2804878048780488,13.32258064516129,15.96774193548387,1.903225806451613,0.6451612903225806,1.2580645161290323,1093.9354838709678,175.7741935483871,758.871782608694,9.0,612.7096774193549
1379,0.7647058823529411,3.588235294117647,0.21311475409836064,10.176470588235293,13.764705882352942,2.823529411764706,2.1176470588235294,0.7058823529411765,617.0,68.3529411764706,206.4129999999996,4.0,269.29411764705884
1390,0.8933333333333333,4.906666666666666,0.18206521739130435,11.64,16.546666666666667,4.013333333333334,1.7466666666666666,2.2666666666666666,468.84,53.2,149.2887462686566,21.0,356.24
1391,0.9102564102564102,2.6666666666666665,0.34134615384615385,7.8076923076923075,10.474358974358974,1.7564102564102564,1.3461538461538463,0.41025641025641024,368.7435897435897,41.61538461538461,99.66119718309858,15.0,176.55128205128204
1392,0.8289473684210527,5.25,0.15789473684210525,10.802631578947368,16.05263157894737,4.421052631578948,1.5263157894736843,2.8947368421052633,639.1842105263158,77.40789473684211,135.66168253968237,16.0,253.72368421052633
1393,0.8714285714285714,3.9857142857142858,0.21863799283154123,8.728571428571428,12.714285714285714,3.1142857142857143,2.4857142857142858,0.6285714285714286,383.2142857142857,42.9,122.78350819672124,25.0,181.8
1394,0.7761194029850746,9.08955223880597,0.08538587848932677,18.104477611940297,27.19402985074627,8.313432835820896,6.850746268656716,1.462686567164179,806.0,106.16417910447761,195.46623076923058,42.0,463.05970149253733
1395,0.7037037037037037,6.12962962962963,0.1148036253776435,23.59259259259259,29.72222222222222,5.425925925925926,4.444444444444445,0.9814814814814815,873.3333333333334,111.9074074074074,284.0469210526313,17.0,555.6296296296297
1396,0.8252427184466019,6.407766990291262,0.12878787878787878,14.640776699029127,21.04854368932039,5.58252427184466,2.3689320388349513,3.2135922330097086,626.0097087378641,80.62135922330097,144.87484705882352,56.0,308.0
1397,0.6923076923076923,3.6923076923076925,0.1875,15.846153846153847,19.53846153846154,3.0,2.276923076923077,0.7230769230769231,899.9384615384615,97.70769230769231,221.69275555555532,31.0,388.6461538461538
1398,0.8333333333333334,4.476190476190476,0.18617021276595744,15.226190476190476,19.702380952380953,3.642857142857143,2.8214285714285716,0.8214285714285714,669.2857142857143,81.05952380952381,167.30857142857118,35.0,348.0833333333333
1399,0.7368421052631579,4.631578947368421,0.1590909090909091,19.789473684210527,24.42105263157895,3.8947368421052633,3.0526315789473686,0.8421052631578947,1042.561403508772,147.26315789473685,405.8029999999999,34.0,784.4912280701755
1400,0.6808510638297872,5.9787234042553195,0.11387900355871886,13.446808510638299,19.425531914893618,5.297872340425532,4.191489361702128,1.1063829787234043,804.0,89.31914893617021,747.8768124999993,12.0,447.4255319148936
1401,0.7954545454545454,6.545454545454546,0.12152777777777778,12.772727272727273,19.318181818181817,5.75,4.636363636363637,1.1136363636363635,779.1818181818181,109.45454545454545,602.2085428571427,4.0,416.72727272727275
1402,0.8913043478260869,2.630434782608696,0.33884297520661155,9.76086956521739,12.391304347826088,1.7391304347826086,1.434782608695652,0.30434782608695654,611.3260869565217,80.43478260869566,500.8560975609754,12.0,272.8695652173913
1403,0.9148936170212766,3.4893617021276597,0.2621951219512195,9.425531914893616,12.914893617021276,2.574468085106383,1.9361702127659575,0.6382978723404256,602.468085106383,69.04255319148936,568.8816744186043,9.0,261.3404255319149
1404,0.9210526315789473,2.473684210526316,0.3723404255319149,7.131578947368421,9.605263157894736,1.5526315789473684,1.0789473684210527,0.47368421052631576,559.8947368421053,61.18421052631579,597.2769428571422,16.0,287.2894736842105
1405,0.8666666666666667,4.2,0.20634920634920634,7.7,11.9,3.3333333333333335,2.8333333333333335,0.5,537.6,61.7,452.84823076923084,14.0,228.7
1406,0.868421052631579,3.1052631578947367,0.2796610169491525,10.289473684210526,13.394736842105264,2.236842105263158,1.263157894736842,0.9736842105263158,650.6052631578947,81.97368421052632,727.9928787878788,5.0,270.86842105263156
1407,0.6818181818181818,9.318181818181818,0.07317073170731707,13.681818181818182,23.0,8.636363636363637,7.863636363636363,0.7727272727272727,911.8409090909091,112.79545454545455,931.9521999999994,9.0,403.1363636363636
1408,0.8888888888888888,2.7555555555555555,0.3225806451612903,6.688888888888889,9.444444444444445,1.8666666666666667,1.3333333333333333,0.5333333333333333,588.2888888888889,72.37777777777778,422.54574999999977,17.0,206.62222222222223
1409,0.7916666666666666,3.3958333333333335,0.2331288343558282,8.416666666666666,11.8125,2.6041666666666665,1.4583333333333333,1.1458333333333333,750.8125,77.77083333333333,676.5535263157892,12.0,362.1458333333333
1521,0.42857142857142855,3.7142857142857144,0.11538461538461539,16.428571428571427,20.142857142857142,3.2857142857142856,2.0357142857142856,1.25,846.6071428571429,106.07142857142857,751.8659999999995,5.0,353.07142857142856
1522,0.5483870967741935,3.5161290322580645,0.1559633027522936,16.93548387096774,20.451612903225808,2.967741935483871,2.2580645161290325,0.7096774193548387,776.741935483871,99.61290322580645,630.0497647058821,10.0,339.96774193548384
1523,0.8378378378378378,7.216216216216216,0.11610486891385768,19.972972972972972,27.18918918918919,6.378378378378378,5.702702702702703,0.6756756756756757,859.8378378378378,109.48648648648648,873.4677741935483,7.0,454.2162162162162
1524,0.6857142857142857,4.742857142857143,0.14457831325301204,14.085714285714285,18.82857142857143,4.057142857142857,3.057142857142857,1.0,655.6,87.68571428571428,601.817458333333,13.0,245.71428571428572
1525,0.5806451612903226,6.645161290322581,0.08737864077669903,17.806451612903224,24.451612903225808,6.064516129032258,5.580645161290323,0.4838709677419355,625.9032258064516,83.45161290322581,497.8594444444441,2.0,383.96774193548384
1526,0.90625,2.875,0.31521739130434784,14.625,17.5,1.96875,1.75,0.21875,664.25,88.625,717.7437586206889,4.0,307.96875
1527,0.6818181818181818,6.545454545454546,0.10416666666666667,14.909090909090908,21.454545454545453,5.863636363636363,5.0,0.8636363636363636,839.5909090909091,106.81818181818181,894.6710666666667,6.0,433.40909090909093
1528,0.6538461538461539,11.5,0.056856187290969896,14.5,26.0,10.846153846153847,9.73076923076923,1.1153846153846154,731.0384615384615,100.07692307692308,657.4807647058818,9.0,291.61538461538464
1529,0.6666666666666666,11.74074074074074,0.056782334384858045,19.74074074074074,31.48148148148148,11.074074074074074,8.814814814814815,2.259259259259259,1015.5185185185185,130.8148148148148,536.1908888888879,7.0,576.4074074074074
1530,0.6388888888888888,3.5833333333333335,0.17829457364341086,19.02777777777778,22.61111111111111,2.9444444444444446,1.2777777777777777,1.6666666666666667,880.1666666666666,115.63888888888889,437.7938260869563,18.0,611.5555555555555
1531,0.582089552238806,5.1940298507462686,0.11206896551724138,32.28358208955224,37.47761194029851,4.611940298507463,3.7761194029850746,0.835820895522388,907.1641791044776,113.61194029850746,431.4452051282046,24.0,782.9850746268656
1532,0.7017543859649122,2.807017543859649,0.25,22.473684210526315,25.280701754385966,2.1052631578947367,1.6666666666666667,0.43859649122807015,592.6666666666666,67.73684210526316,237.13164999999998,50.0,518.4561403508771
1533,0.625,5.4,0.11574074074074074,21.65,27.05,4.775,3.8,0.975,668.825,70.8,524.5808799999996,15.0,467.55
1534,0.7291666666666666,3.0208333333333335,0.2413793103448276,23.895833333333332,26.916666666666668,2.2916666666666665,1.4791666666666667,0.8125,700.5833333333334,80.22916666666667,337.9885142857145,19.0,612.4583333333334
1535,0.7301587301587301,5.507936507936508,0.13256484149855907,21.253968253968253,26.761904761904763,4.777777777777778,3.3015873015873014,1.4761904761904763,673.7936507936508,73.03174603174604,286.8420652173911,41.0,444.26984126984127
1536,0.5918367346938775,5.612244897959184,0.10545454545454545,29.816326530612244,35.42857142857143,5.020408163265306,4.040816326530612,0.9795918367346939,747.0408163265306,89.83673469387755,567.2271034482754,20.0,598.6530612244898
1537,0.7037037037037037,4.37037037037037,0.16101694915254236,27.444444444444443,31.814814814814813,3.6666666666666665,1.037037037037037,2.6296296296296298,776.425925925926,81.5925925925926,462.29999999999984,23.0,618.0925925925926
1538,0.5116279069767442,2.5348837209302326,0.2018348623853211,22.790697674418606,25.325581395348838,2.0232558139534884,1.558139534883721,0.46511627906976744,785.4883720930233,89.27906976744185,470.13954545454544,24.0,449.69767441860466
1539,0.7391304347826086,4.217391304347826,0.17525773195876287,17.347826086956523,21.565217391304348,3.4782608695652173,2.1739130434782608,1.3043478260869565,559.5652173913044,57.369565217391305,579.4244117647058,26.0,320.9347826086956
1540,0.6037735849056604,4.962264150943396,0.12167300380228137,26.245283018867923,31.20754716981132,4.3584905660377355,3.830188679245283,0.5283018867924528,818.6981132075472,98.54716981132076,539.7586874999994,25.0,600.1132075471698
1593,0.5862068965517241,8.482758620689655,0.06910569105691057,35.89655172413793,44.37931034482759,7.896551724137931,5.758620689655173,2.1379310344827585,1315.0344827586207,199.55172413793105,331.52388235294137,36.0,1074.0344827586207
1594,0.7922077922077922,4.675324675324675,0.16944444444444445,16.857142857142858,21.532467532467532,3.883116883116883,2.4415584415584415,1.4415584415584415,599.3766233766233,88.06493506493507,191.24385245901632,36.0,422.3246753246753
1595,0.7246376811594203,7.3478260869565215,0.09861932938856016,20.507246376811594,27.855072463768117,6.6231884057971016,4.3478260869565215,2.2753623188405796,996.6811594202899,183.4927536231884,132.12117999999992,41.0,733.3478260869565
1596,0.8253968253968254,6.031746031746032,0.1368421052631579,25.015873015873016,31.047619047619047,5.2063492063492065,4.0,1.2063492063492063,945.6031746031746,140.17460317460316,245.85605769230753,23.0,774.1904761904761
1597,0.855072463768116,4.826086956521739,0.17717717717717718,15.289855072463768,20.115942028985508,3.971014492753623,1.6666666666666667,2.3043478260869565,655.768115942029,91.94202898550725,324.9487457627116,37.0,407.84057971014494
1598,0.7674418604651163,7.290697674418604,0.10526315789473684,23.267441860465116,30.558139534883722,6.523255813953488,4.534883720930233,1.9883720930232558,808.4186046511628,106.1046511627907,88.18115151515148,39.0,793.0232558139535
1599,0.8144329896907216,3.0412371134020617,0.2677966101694915,17.15463917525773,20.195876288659793,2.2268041237113403,0.9278350515463918,1.2989690721649485,820.7422680412371,97.68041237113403,157.38350632911389,56.0,499.69072164948454
1600,0.8260869565217391,5.666666666666667,0.14578005115089515,17.666666666666668,23.333333333333332,4.840579710144928,2.1739130434782608,2.6666666666666665,877.3478260869565,94.21739130434783,186.50835087719264,18.0,575.1739130434783
1601,0.7903225806451613,6.096774193548387,0.12962962962962962,19.048387096774192,25.14516129032258,5.306451612903226,2.0161290322580645,3.2903225806451615,586.9032258064516,84.5,330.31416326530575,33.0,377.6774193548387
1602,0.8490566037735849,3.943396226415094,0.215311004784689,12.358490566037736,16.30188679245283,3.0943396226415096,2.2641509433962264,0.8301886792452831,441.1320754716981,61.39622641509434,173.34402222222218,21.0,231.77358490566039
1603,0.7916666666666666,3.375,0.2345679012345679,10.6875,14.0625,2.5833333333333335,1.7291666666666667,0.8541666666666666,461.5833333333333,58.541666666666664,271.38381578947366,12.0,490.8958333333333
1604,0.65625,3.71875,0.17647058823529413,9.875,13.59375,3.0625,2.46875,0.59375,495.25,54.40625,96.95676190476183,15.0,392.0
1605,0.7096774193548387,5.290322580645161,0.13414634146341464,17.419354838709676,22.70967741935484,4.580645161290323,3.3548387096774195,1.2258064516129032,807.1935483870968,114.16129032258064,290.5364090909098,5.0,720.1935483870968
1606,0.5,2.3666666666666667,0.2112676056338028,20.3,22.666666666666668,1.8666666666666667,1.2333333333333334,0.6333333333333333,795.0,117.06666666666666,670.1496666666644,7.0,779.7
1607,0.5185185185185185,6.777777777777778,0.07650273224043716,20.74074074074074,27.51851851851852,6.2592592592592595,2.7777777777777777,3.4814814814814814,830.2592592592592,105.07407407407408,264.3374999999998,15.0,725.3703703703703
1608,0.7857142857142857,3.857142857142857,0.2037037037037037,11.714285714285714,15.571428571428571,3.0714285714285716,2.4642857142857144,0.6071428571428571,509.42857142857144,64.46428571428571,190.8153181818181,10.0,264.14285714285717
1609,0.4090909090909091,6.954545454545454,0.058823529411764705,30.272727272727273,37.22727272727273,6.545454545454546,4.7272727272727275,1.8181818181818181,1519.6363636363637,207.3181818181818,629.0687777777785,24.0,1107.7272727272727
1610,0.92,1.92,0.4791666666666667,9.76,11.68,1.0,0.32,0.68,335.96,57.16,87.81526086956522,6.0,265.84
1611,0.72,2.08,0.34615384615384615,19.28,21.36,1.36,0.96,0.4,890.04,123.64,192.9270000000001,4.0,963.12
